,Unnamed: 0,Images,Irradiance,Validation
4501,389,/content/New_Data/New_Test_Folder/4501/41.47.jpg,41,False
4502,390,/content/New_Data/New_Test_Folder/4502/14.48.jpg,14,False
4503,391,/content/New_Data/New_Test_Folder/4503/7.09.jpg,7,False
4504,392,/content/New_Data/New_Test_Folder/4504/1.51.jpg,1,True
4505,393,/content/New_Data/New_Test_Folder/4505/179.2.jpg,179,False
4506,394,/content/New_Data/New_Test_Folder/4506/212.48.jpg,212,False
4507,395,/content/New_Data/New_Test_Folder/4507/276.66.jpg,276,False
4508,396,/content/New_Data/New_Test_Folder/4508/346.88.jpg,346,False
4509,397,/content/New_Data/New_Test_Folder/4509/336.86.jpg,336,False
4510,398,/content/New_Data/New_Test_Folder/4510/286.54.jpg,286,False
4511,399,/content/New_Data/New_Test_Folder/4511/313.81.jpg,313,False
4512,400,/content/New_Data/New_Test_Folder/4512/349.41.jpg,349,True
4513,401,/content/New_Data/New_Test_Folder/4513/555.35.jpg,555,False
4514,402,/content/New_Data/New_Test_Folder/4514/582.05.jpg,582,False
4515,403,/content/New_Data/New_Test_Folder/4515/675.95.jpg,675,False
4516,404,/content/New_Data/New_Test_Folder/4516/581.83.jpg,581,False
4517,405,/content/New_Data/New_Test_Folder/4517/672.94.jpg,672,False
4518,406,/content/New_Data/New_Test_Folder/4518/777.06.jpg,777,False
4519,407,/content/New_Data/New_Test_Folder/4519/807.56.jpg,807,False
4520,408,/content/New_Data/New_Test_Folder/4520/852.95.jpg,852,True
4521,409,/content/New_Data/New_Test_Folder/4521/787.91.jpg,787,False
4522,410,/content/New_Data/New_Test_Folder/4522/891.7.jpg,891,False
4523,411,/content/New_Data/New_Test_Folder/4523/949.53.jpg,949,False
4524,412,/content/New_Data/New_Test_Folder/4524/886.19.jpg,886,False
4525,413,/content/New_Data/New_Test_Folder/4525/838.18.jpg,838,False
4526,414,/content/New_Data/New_Test_Folder/4526/941.27.jpg,941,False
4527,415,/content/New_Data/New_Test_Folder/4527/990.25.jpg,990,False
4528,416,/content/New_Data/New_Test_Folder/4528/954.65.jpg,954,True
4529,417,/content/New_Data/New_Test_Folder/4529/793.81.jpg,793,False
4530,418,/content/New_Data/New_Test_Folder/4530/829.66.jpg,829,False
4531,419,/content/New_Data/New_Test_Folder/4531/785.93.jpg,785,False
4532,420,/content/New_Data/New_Test_Folder/4532/794.4.jpg,794,False
4533,421,/content/New_Data/New_Test_Folder/4533/778.34.jpg,778,False
4534,422,/content/New_Data/New_Test_Folder/4534/896.71.jpg,896,False
4535,423,/content/New_Data/New_Test_Folder/4535/783.04.jpg,783,False
4536,424,/content/New_Data/New_Test_Folder/4536/823.58.jpg,823,True
4537,425,/content/New_Data/New_Test_Folder/4537/538.57.jpg,538,False
4538,426,/content/New_Data/New_Test_Folder/4538/871.72.jpg,871,False
4539,427,/content/New_Data/New_Test_Folder/4539/870.29.jpg,870,False
4540,428,/content/New_Data/New_Test_Folder/4540/859.07.jpg,859,False
4541,429,/content/New_Data/New_Test_Folder/4541/812.13.jpg,812,False
4542,430,/content/New_Data/New_Test_Folder/4542/754.7.jpg,754,False
4543,431,/content/New_Data/New_Test_Folder/4543/674.21.jpg,674,False
4544,432,/content/New_Data/New_Test_Folder/4544/503.63.jpg,503,True
4545,433,/content/New_Data/New_Test_Folder/4545/428.19.jpg,428,False
4546,434,/content/New_Data/New_Test_Folder/4546/383.1.jpg,383,False
4547,435,/content/New_Data/New_Test_Folder/4547/412.25.jpg,412,False
4548,436,/content/New_Data/New_Test_Folder/4548/520.9.jpg,520,False
4549,437,/content/New_Data/New_Test_Folder/4549/341.71.jpg,341,False
4550,438,/content/New_Data/New_Test_Folder/4550/387.29.jpg,387,False
4551,439,/content/New_Data/New_Test_Folder/4551/324.23.jpg,324,False
4552,440,/content/New_Data/New_Test_Folder/4552/268.35.jpg,268,True
4553,441,/content/New_Data/New_Test_Folder/4553/216.26.jpg,216,False
4554,442,/content/New_Data/New_Test_Folder/4554/168.42.jpg,168,False
4555,443,/content/New_Data/New_Test_Folder/4555/118.39.jpg,118,False
4556,444,/content/New_Data/New_Test_Folder/4556/43.11.jpg,43,False
4557,445,/content/New_Data/New_Test_Folder/4557/26.8.jpg,26,False
4558,446,/content/New_Data/New_Test_Folder/4558/11.91.jpg,11,False
4559,447,/content/New_Data/New_Test_Folder/4559/1.68.jpg,1,False
4560,448,/content/New_Data/New_Test_Folder/4560/118.61.jpg,118,True
4561,449,/content/New_Data/New_Test_Folder/4561/183.23.jpg,183,False
4562,450,/content/New_Data/New_Test_Folder/4562/255.43.jpg,255,False
4563,451,/content/New_Data/New_Test_Folder/4563/311.5.jpg,311,False
4564,452,/content/New_Data/New_Test_Folder/4564/364.91.jpg,364,False
4565,453,/content/New_Data/New_Test_Folder/4565/488.78.jpg,488,False
4566,454,/content/New_Data/New_Test_Folder/4566/485.88.jpg,485,False
4567,455,/content/New_Data/New_Test_Folder/4567/511.68.jpg,511,False
4568,456,/content/New_Data/New_Test_Folder/4568/466.42.jpg,466,True
4569,457,/content/New_Data/New_Test_Folder/4569/589.12.jpg,589,False
4570,458,/content/New_Data/New_Test_Folder/4570/639.26.jpg,639,False
4571,459,/content/New_Data/New_Test_Folder/4571/700.1.jpg,700,False
4572,460,/content/New_Data/New_Test_Folder/4572/752.17.jpg,752,False
4573,461,/content/New_Data/New_Test_Folder/4573/815.87.jpg,815,False
4574,462,/content/New_Data/New_Test_Folder/4574/562.53.jpg,562,False
4575,463,/content/New_Data/New_Test_Folder/4575/619.35.jpg,619,False
4576,464,/content/New_Data/New_Test_Folder/4576/869.1.jpg,869,True
4577,465,/content/New_Data/New_Test_Folder/4577/897.03.jpg,897,False
4578,466,/content/New_Data/New_Test_Folder/4578/860.17.jpg,860,False
4579,467,/content/New_Data/New_Test_Folder/4579/844.91.jpg,844,False
4580,468,/content/New_Data/New_Test_Folder/4580/537.58.jpg,537,False
4581,469,/content/New_Data/New_Test_Folder/4581/668.04.jpg,668,False
4582,470,/content/New_Data/New_Test_Folder/4582/482.98.jpg,482,False
4583,471,/content/New_Data/New_Test_Folder/4583/643.6.jpg,643,False
4584,472,/content/New_Data/New_Test_Folder/4584/569.09.jpg,569,True
4585,473,/content/New_Data/New_Test_Folder/4585/464.21.jpg,464,False
4586,474,/content/New_Data/New_Test_Folder/4586/370.18.jpg,370,False
4587,475,/content/New_Data/New_Test_Folder/4587/505.41.jpg,505,False
4588,476,/content/New_Data/New_Test_Folder/4588/494.0.jpg,494,False
4589,477,/content/New_Data/New_Test_Folder/4589/163.57.jpg,163,False
4590,478,/content/New_Data/New_Test_Folder/4590/180.76.jpg,180,False
4591,479,/content/New_Data/New_Test_Folder/4591/229.12.jpg,229,False
4592,480,/content/New_Data/New_Test_Folder/4592/208.69.jpg,208,True
4593,481,/content/New_Data/New_Test_Folder/4593/128.81.jpg,128,False
4594,482,/content/New_Data/New_Test_Folder/4594/107.7.jpg,107,False
4595,483,/content/New_Data/New_Test_Folder/4595/99.67.jpg,99,False
4596,484,/content/New_Data/New_Test_Folder/4596/121.19.jpg,121,False
4597,485,/content/New_Data/New_Test_Folder/4597/120.24.jpg,120,False
4598,486,/content/New_Data/New_Test_Folder/4598/98.91.jpg,98,False
4599,487,/content/New_Data/New_Test_Folder/4599/75.24.jpg,75,False
4600,488,/content/New_Data/New_Test_Folder/4600/52.74.jpg,52,True
4601,489,/content/New_Data/New_Test_Folder/4601/72.79.jpg,72,False
4602,490,/content/New_Data/New_Test_Folder/4602/74.96.jpg,74,False
4603,491,/content/New_Data/New_Test_Folder/4603/54.52.jpg,54,False
4604,492,/content/New_Data/New_Test_Folder/4604/51.09.jpg,51,False
4605,493,/content/New_Data/New_Test_Folder/4605/78.34.jpg,78,False
4606,494,/content/New_Data/New_Test_Folder/4606/78.74.jpg,78,False
4607,495,/content/New_Data/New_Test_Folder/4607/58.37.jpg,58,False
4608,496,/content/New_Data/New_Test_Folder/4608/38.36.jpg,38,True
4609,497,/content/New_Data/New_Test_Folder/4609/37.46.jpg,37,False
4610,498,/content/New_Data/New_Test_Folder/4610/52.94.jpg,52,False
4611,499,/content/New_Data/New_Test_Folder/4611/101.94.jpg,101,False
4612,500,/content/New_Data/New_Test_Folder/4612/51.83.jpg,51,False
4613,501,/content/New_Data/New_Test_Folder/4613/13.64.jpg,13,False
4614,502,/content/New_Data/New_Test_Folder/4614/2.52.jpg,2,False
4615,503,/content/New_Data/New_Test_Folder/4615/108.65.jpg,108,False
4616,504,/content/New_Data/New_Test_Folder/4616/115.03.jpg,115,True
4617,505,/content/New_Data/New_Test_Folder/4617/155.0.jpg,155,False
4618,506,/content/New_Data/New_Test_Folder/4618/194.83.jpg,194,False
4619,507,/content/New_Data/New_Test_Folder/4619/301.28.jpg,301,False
4620,508,/content/New_Data/New_Test_Folder/4620/445.96.jpg,445,False
4621,509,/content/New_Data/New_Test_Folder/4621/436.38.jpg,436,False
4622,510,/content/New_Data/New_Test_Folder/4622/485.13.jpg,485,False
4623,511,/content/New_Data/New_Test_Folder/4623/393.95.jpg,393,False
4624,512,/content/New_Data/New_Test_Folder/4624/373.88.jpg,373,True
4625,513,/content/New_Data/New_Test_Folder/4625/381.45.jpg,381,False
4626,514,/content/New_Data/New_Test_Folder/4626/397.77.jpg,397,False
4627,515,/content/New_Data/New_Test_Folder/4627/546.6.jpg,546,False
4628,516,/content/New_Data/New_Test_Folder/4628/723.99.jpg,723,False
4629,517,/content/New_Data/New_Test_Folder/4629/584.21.jpg,584,False
4630,518,/content/New_Data/New_Test_Folder/4630/544.75.jpg,544,False
4631,519,/content/New_Data/New_Test_Folder/4631/434.5.jpg,434,False
4632,520,/content/New_Data/New_Test_Folder/4632/495.82.jpg,495,True
4633,521,/content/New_Data/New_Test_Folder/4633/445.99.jpg,445,False
4634,522,/content/New_Data/New_Test_Folder/4634/485.45.jpg,485,False
4635,523,/content/New_Data/New_Test_Folder/4635/308.35.jpg,308,False
4636,524,/content/New_Data/New_Test_Folder/4636/284.44.jpg,284,False
4637,525,/content/New_Data/New_Test_Folder/4637/257.6.jpg,257,False
4638,526,/content/New_Data/New_Test_Folder/4638/344.81.jpg,344,False
4639,527,/content/New_Data/New_Test_Folder/4639/537.43.jpg,537,False
4640,528,/content/New_Data/New_Test_Folder/4640/420.63.jpg,420,True
4641,529,/content/New_Data/New_Test_Folder/4641/316.9.jpg,316,False
4642,530,/content/New_Data/New_Test_Folder/4642/278.33.jpg,278,False
4643,531,/content/New_Data/New_Test_Folder/4643/390.04.jpg,390,False
4644,532,/content/New_Data/New_Test_Folder/4644/443.78.jpg,443,False
4645,533,/content/New_Data/New_Test_Folder/4645/343.4.jpg,343,False
4646,534,/content/New_Data/New_Test_Folder/4646/319.85.jpg,319,False
4647,535,/content/New_Data/New_Test_Folder/4647/154.32.jpg,154,False
4648,536,/content/New_Data/New_Test_Folder/4648/167.61.jpg,167,True
4649,537,/content/New_Data/New_Test_Folder/4649/119.08.jpg,119,False
4650,538,/content/New_Data/New_Test_Folder/4650/82.14.jpg,82,False
4651,539,/content/New_Data/New_Test_Folder/4651/49.67.jpg,49,False
4652,540,/content/New_Data/New_Test_Folder/4652/102.51.jpg,102,False
4653,541,/content/New_Data/New_Test_Folder/4653/155.39.jpg,155,False
4654,542,/content/New_Data/New_Test_Folder/4654/194.43.jpg,194,False
4655,543,/content/New_Data/New_Test_Folder/4655/180.59.jpg,180,False
4656,544,/content/New_Data/New_Test_Folder/4656/233.02.jpg,233,True
4657,545,/content/New_Data/New_Test_Folder/4657/217.09.jpg,217,False
4658,546,/content/New_Data/New_Test_Folder/4658/154.58.jpg,154,False
4659,547,/content/New_Data/New_Test_Folder/4659/141.34.jpg,141,False
4660,548,/content/New_Data/New_Test_Folder/4660/113.51.jpg,113,False
4661,549,/content/New_Data/New_Test_Folder/4661/85.9.jpg,85,False
4662,550,/content/New_Data/New_Test_Folder/4662/76.5.jpg,76,False
4663,551,/content/New_Data/New_Test_Folder/4663/42.13.jpg,42,False
4664,552,/content/New_Data/New_Test_Folder/4664/37.47.jpg,37,True
4665,553,/content/New_Data/New_Test_Folder/4665/48.63.jpg,48,False
4666,554,/content/New_Data/New_Test_Folder/4666/36.88.jpg,36,False
4667,555,/content/New_Data/New_Test_Folder/4667/14.6.jpg,14,False
4668,556,/content/New_Data/New_Test_Folder/4668/11.08.jpg,11,False
4669,557,/content/New_Data/New_Test_Folder/4669/6.39.jpg,6,False
4670,558,/content/New_Data/New_Test_Folder/4670/0.02.jpg,0,False
4671,559,/content/New_Data/New_Test_Folder/4671/142.72.jpg,142,False
4672,560,/content/New_Data/New_Test_Folder/4672/121.68.jpg,121,True
4673,561,/content/New_Data/New_Test_Folder/4673/207.12.jpg,207,False
4674,562,/content/New_Data/New_Test_Folder/4674/123.77.jpg,123,False
4675,563,/content/New_Data/New_Test_Folder/4675/138.9.jpg,138,False
4676,564,/content/New_Data/New_Test_Folder/4676/210.35.jpg,210,False
4677,565,/content/New_Data/New_Test_Folder/4677/312.57.jpg,312,False
4678,566,/content/New_Data/New_Test_Folder/4678/289.41.jpg,289,False
4679,567,/content/New_Data/New_Test_Folder/4679/224.25.jpg,224,False
4680,568,/content/New_Data/New_Test_Folder/4680/142.84.jpg,142,True
4681,569,/content/New_Data/New_Test_Folder/4681/213.84.jpg,213,False
4682,570,/content/New_Data/New_Test_Folder/4682/145.0.jpg,145,False
4683,571,/content/New_Data/New_Test_Folder/4683/119.25.jpg,119,False
4684,572,/content/New_Data/New_Test_Folder/4684/119.09.jpg,119,False
4685,573,/content/New_Data/New_Test_Folder/4685/79.09.jpg,79,False
4686,574,/content/New_Data/New_Test_Folder/4686/70.68.jpg,70,False
4687,575,/content/New_Data/New_Test_Folder/4687/81.55.jpg,81,False
4688,576,/content/New_Data/New_Test_Folder/4688/117.66.jpg,117,True
4689,577,/content/New_Data/New_Test_Folder/4689/177.79.jpg,177,False
4690,578,/content/New_Data/New_Test_Folder/4690/622.85.jpg,622,False
4691,579,/content/New_Data/New_Test_Folder/4691/467.13.jpg,467,False
4692,580,/content/New_Data/New_Test_Folder/4692/845.87.jpg,845,False
4693,581,/content/New_Data/New_Test_Folder/4693/948.44.jpg,948,False
4694,582,/content/New_Data/New_Test_Folder/4694/732.05.jpg,732,False
4695,583,/content/New_Data/New_Test_Folder/4695/541.86.jpg,541,False
4696,584,/content/New_Data/New_Test_Folder/4696/628.52.jpg,628,True
4697,585,/content/New_Data/New_Test_Folder/4697/562.55.jpg,562,False
4698,586,/content/New_Data/New_Test_Folder/4698/884.59.jpg,884,False
4699,587,/content/New_Data/New_Test_Folder/4699/785.7.jpg,785,False
4700,588,/content/New_Data/New_Test_Folder/4700/579.78.jpg,579,False
4701,589,/content/New_Data/New_Test_Folder/4701/840.58.jpg,840,False
4702,590,/content/New_Data/New_Test_Folder/4702/855.66.jpg,855,False
4703,591,/content/New_Data/New_Test_Folder/4703/861.04.jpg,861,False
4704,592,/content/New_Data/New_Test_Folder/4704/822.62.jpg,822,True
4705,593,/content/New_Data/New_Test_Folder/4705/772.26.jpg,772,False
4706,594,/content/New_Data/New_Test_Folder/4706/558.11.jpg,558,False
4707,595,/content/New_Data/New_Test_Folder/4707/566.85.jpg,566,False
4708,596,/content/New_Data/New_Test_Folder/4708/651.84.jpg,651,False
4709,597,/content/New_Data/New_Test_Folder/4709/622.97.jpg,622,False
4710,598,/content/New_Data/New_Test_Folder/4710/585.15.jpg,585,False
4711,599,/content/New_Data/New_Test_Folder/4711/543.16.jpg,543,False
4712,600,/content/New_Data/New_Test_Folder/4712/505.03.jpg,505,True
4713,601,/content/New_Data/New_Test_Folder/4713/457.38.jpg,457,False
4714,602,/content/New_Data/New_Test_Folder/4714/392.96.jpg,392,False
4715,603,/content/New_Data/New_Test_Folder/4715/308.1.jpg,308,False
4716,604,/content/New_Data/New_Test_Folder/4716/223.49.jpg,223,False
4717,605,/content/New_Data/New_Test_Folder/4717/238.78.jpg,238,False
4718,606,/content/New_Data/New_Test_Folder/4718/123.17.jpg,123,False
4719,607,/content/New_Data/New_Test_Folder/4719/116.83.jpg,116,False
4720,608,/content/New_Data/New_Test_Folder/4720/114.32.jpg,114,True
4721,609,/content/New_Data/New_Test_Folder/4721/66.54.jpg,66,False
4722,610,/content/New_Data/New_Test_Folder/4722/48.88.jpg,48,False
4723,611,/content/New_Data/New_Test_Folder/4723/27.67.jpg,27,False
4724,612,/content/New_Data/New_Test_Folder/4724/17.48.jpg,17,False
4725,613,/content/New_Data/New_Test_Folder/4725/7.13.jpg,7,False
4726,614,/content/New_Data/New_Test_Folder/4726/0.96.jpg,0,False
4727,615,/content/New_Data/New_Test_Folder/4727/177.53.jpg,177,False
4728,616,/content/New_Data/New_Test_Folder/4728/221.4.jpg,221,True
4729,617,/content/New_Data/New_Test_Folder/4729/268.66.jpg,268,False
4730,618,/content/New_Data/New_Test_Folder/4730/306.17.jpg,306,False
4731,619,/content/New_Data/New_Test_Folder/4731/348.21.jpg,348,False
4732,620,/content/New_Data/New_Test_Folder/4732/349.75.jpg,349,False
4733,621,/content/New_Data/New_Test_Folder/4733/286.41.jpg,286,False
4734,622,/content/New_Data/New_Test_Folder/4734/259.77.jpg,259,False
4735,623,/content/New_Data/New_Test_Folder/4735/322.41.jpg,322,False
4736,624,/content/New_Data/New_Test_Folder/4736/263.43.jpg,263,True
4737,625,/content/New_Data/New_Test_Folder/4737/374.96.jpg,374,False
4738,626,/content/New_Data/New_Test_Folder/4738/693.69.jpg,693,False
4739,627,/content/New_Data/New_Test_Folder/4739/685.71.jpg,685,False
4740,628,/content/New_Data/New_Test_Folder/4740/632.89.jpg,632,False
4741,629,/content/New_Data/New_Test_Folder/4741/669.1.jpg,669,False
4742,630,/content/New_Data/New_Test_Folder/4742/586.49.jpg,586,False
4743,631,/content/New_Data/New_Test_Folder/4743/826.52.jpg,826,False
4744,632,/content/New_Data/New_Test_Folder/4744/821.83.jpg,821,True
4745,633,/content/New_Data/New_Test_Folder/4745/754.57.jpg,754,False
4746,634,/content/New_Data/New_Test_Folder/4746/694.27.jpg,694,False
4747,635,/content/New_Data/New_Test_Folder/4747/637.7.jpg,637,False
4748,636,/content/New_Data/New_Test_Folder/4748/522.96.jpg,522,False
4749,637,/content/New_Data/New_Test_Folder/4749/639.61.jpg,639,False
4750,638,/content/New_Data/New_Test_Folder/4750/306.31.jpg,306,False
4751,639,/content/New_Data/New_Test_Folder/4751/362.42.jpg,362,False
4752,640,/content/New_Data/New_Test_Folder/4752/251.59.jpg,251,True
4753,641,/content/New_Data/New_Test_Folder/4753/280.29.jpg,280,False
4754,642,/content/New_Data/New_Test_Folder/4754/202.35.jpg,202,False
4755,643,/content/New_Data/New_Test_Folder/4755/146.72.jpg,146,False
4756,644,/content/New_Data/New_Test_Folder/4756/170.7.jpg,170,False
4757,645,/content/New_Data/New_Test_Folder/4757/151.48.jpg,151,False
4758,646,/content/New_Data/New_Test_Folder/4758/490.96.jpg,490,False
4759,647,/content/New_Data/New_Test_Folder/4759/312.02.jpg,312,False
4760,648,/content/New_Data/New_Test_Folder/4760/313.52.jpg,313,True
4761,649,/content/New_Data/New_Test_Folder/4761/349.85.jpg,349,False
4762,650,/content/New_Data/New_Test_Folder/4762/334.61.jpg,334,False
4763,651,/content/New_Data/New_Test_Folder/4763/300.21.jpg,300,False
4764,652,/content/New_Data/New_Test_Folder/4764/679.67.jpg,679,False
4765,653,/content/New_Data/New_Test_Folder/4765/384.38.jpg,384,False
4766,654,/content/New_Data/New_Test_Folder/4766/388.06.jpg,388,False
4767,655,/content/New_Data/New_Test_Folder/4767/432.38.jpg,432,False
4768,656,/content/New_Data/New_Test_Folder/4768/318.22.jpg,318,True
4769,657,/content/New_Data/New_Test_Folder/4769/269.57.jpg,269,False
4770,658,/content/New_Data/New_Test_Folder/4770/215.49.jpg,215,False
4771,659,/content/New_Data/New_Test_Folder/4771/152.06.jpg,152,False
4772,660,/content/New_Data/New_Test_Folder/4772/33.92.jpg,33,False
4773,661,/content/New_Data/New_Test_Folder/4773/24.98.jpg,24,False
4774,662,/content/New_Data/New_Test_Folder/4774/24.2.jpg,24,False
4775,663,/content/New_Data/New_Test_Folder/4775/19.34.jpg,19,False
4776,664,/content/New_Data/New_Test_Folder/4776/14.81.jpg,14,True
4777,665,/content/New_Data/New_Test_Folder/4777/10.38.jpg,10,False
4778,666,/content/New_Data/New_Test_Folder/4778/10.34.jpg,10,False
4779,667,/content/New_Data/New_Test_Folder/4779/17.58.jpg,17,False
4780,668,/content/New_Data/New_Test_Folder/4780/21.06.jpg,21,False
4781,669,/content/New_Data/New_Test_Folder/4781/13.71.jpg,13,False
4782,670,/content/New_Data/New_Test_Folder/4782/5.58.jpg,5,False
4783,671,/content/New_Data/New_Test_Folder/4783/170.75.jpg,170,False
4784,672,/content/New_Data/New_Test_Folder/4784/217.46.jpg,217,True
4785,673,/content/New_Data/New_Test_Folder/4785/290.02.jpg,290,False
4786,674,/content/New_Data/New_Test_Folder/4786/333.48.jpg,333,False
4787,675,/content/New_Data/New_Test_Folder/4787/372.16.jpg,372,False
4788,676,/content/New_Data/New_Test_Folder/4788/420.28.jpg,420,False
4789,677,/content/New_Data/New_Test_Folder/4789/464.85.jpg,464,False
4790,678,/content/New_Data/New_Test_Folder/4790/509.28.jpg,509,False
4791,679,/content/New_Data/New_Test_Folder/4791/554.76.jpg,554,False
4792,680,/content/New_Data/New_Test_Folder/4792/597.17.jpg,597,True
4793,681,/content/New_Data/New_Test_Folder/4793/631.17.jpg,631,False
4794,682,/content/New_Data/New_Test_Folder/4794/669.41.jpg,669,False
4795,683,/content/New_Data/New_Test_Folder/4795/708.32.jpg,708,False
4796,684,/content/New_Data/New_Test_Folder/4796/738.4.jpg,738,False
4797,685,/content/New_Data/New_Test_Folder/4797/770.06.jpg,770,False
4798,686,/content/New_Data/New_Test_Folder/4798/798.13.jpg,798,False
4799,687,/content/New_Data/New_Test_Folder/4799/832.9.jpg,832,False
4800,688,/content/New_Data/New_Test_Folder/4800/853.96.jpg,853,True
4801,689,/content/New_Data/New_Test_Folder/4801/867.74.jpg,867,False
4802,690,/content/New_Data/New_Test_Folder/4802/873.81.jpg,873,False
4803,691,/content/New_Data/New_Test_Folder/4803/879.45.jpg,879,False
4804,692,/content/New_Data/New_Test_Folder/4804/880.04.jpg,880,False
4805,693,/content/New_Data/New_Test_Folder/4805/886.94.jpg,886,False
4806,694,/content/New_Data/New_Test_Folder/4806/864.01.jpg,864,False
4807,695,/content/New_Data/New_Test_Folder/4807/870.75.jpg,870,False
4808,696,/content/New_Data/New_Test_Folder/4808/859.34.jpg,859,True
4809,697,/content/New_Data/New_Test_Folder/4809/841.37.jpg,841,False
4810,698,/content/New_Data/New_Test_Folder/4810/667.08.jpg,667,False
4811,699,/content/New_Data/New_Test_Folder/4811/649.66.jpg,649,False
4812,700,/content/New_Data/New_Test_Folder/4812/634.16.jpg,634,False
4813,701,/content/New_Data/New_Test_Folder/4813/581.59.jpg,581,False
4814,702,/content/New_Data/New_Test_Folder/4814/561.97.jpg,561,False
4815,703,/content/New_Data/New_Test_Folder/4815/516.81.jpg,516,False
4816,704,/content/New_Data/New_Test_Folder/4816/470.44.jpg,470,True
4817,705,/content/New_Data/New_Test_Folder/4817/426.62.jpg,426,False
4818,706,/content/New_Data/New_Test_Folder/4818/377.42.jpg,377,False
4819,707,/content/New_Data/New_Test_Folder/4819/330.12.jpg,330,False
4820,708,/content/New_Data/New_Test_Folder/4820/278.41.jpg,278,False
4821,709,/content/New_Data/New_Test_Folder/4821/237.09.jpg,237,False
4822,710,/content/New_Data/New_Test_Folder/4822/190.8.jpg,190,False
4823,711,/content/New_Data/New_Test_Folder/4823/148.73.jpg,148,False
4824,712,/content/New_Data/New_Test_Folder/4824/108.63.jpg,108,True
4825,713,/content/New_Data/New_Test_Folder/4825/70.95.jpg,70,False
4826,714,/content/New_Data/New_Test_Folder/4826/39.63.jpg,39,False
4827,715,/content/New_Data/New_Test_Folder/4827/17.45.jpg,17,False
4828,716,/content/New_Data/New_Test_Folder/4828/6.42.jpg,6,False
4829,717,/content/New_Data/New_Test_Folder/4829/0.54.jpg,0,False
4830,718,/content/New_Data/New_Test_Folder/4830/182.73.jpg,182,False
4831,719,/content/New_Data/New_Test_Folder/4831/230.42.jpg,230,False
4832,720,/content/New_Data/New_Test_Folder/4832/271.75.jpg,271,True
4833,721,/content/New_Data/New_Test_Folder/4833/332.64.jpg,332,False
4834,722,/content/New_Data/New_Test_Folder/4834/388.41.jpg,388,False
4835,723,/content/New_Data/New_Test_Folder/4835/409.59.jpg,409,False
4836,724,/content/New_Data/New_Test_Folder/4836/390.78.jpg,390,False
4837,725,/content/New_Data/New_Test_Folder/4837/457.82.jpg,457,False
4838,726,/content/New_Data/New_Test_Folder/4838/514.18.jpg,514,False
4839,727,/content/New_Data/New_Test_Folder/4839/535.14.jpg,535,False
4840,728,/content/New_Data/New_Test_Folder/4840/605.18.jpg,605,True
4841,729,/content/New_Data/New_Test_Folder/4841/674.27.jpg,674,False
4842,730,/content/New_Data/New_Test_Folder/4842/693.0.jpg,693,False
4843,731,/content/New_Data/New_Test_Folder/4843/671.78.jpg,671,False
4844,732,/content/New_Data/New_Test_Folder/4844/696.69.jpg,696,False
4845,733,/content/New_Data/New_Test_Folder/4845/766.72.jpg,766,False
4846,734,/content/New_Data/New_Test_Folder/4846/725.85.jpg,725,False
4847,735,/content/New_Data/New_Test_Folder/4847/555.58.jpg,555,False
4848,736,/content/New_Data/New_Test_Folder/4848/777.58.jpg,777,True
4849,737,/content/New_Data/New_Test_Folder/4849/658.94.jpg,658,False
4850,738,/content/New_Data/New_Test_Folder/4850/590.87.jpg,590,False
4851,739,/content/New_Data/New_Test_Folder/4851/810.95.jpg,810,False
4852,740,/content/New_Data/New_Test_Folder/4852/801.08.jpg,801,False
4853,741,/content/New_Data/New_Test_Folder/4853/914.33.jpg,914,False
4854,742,/content/New_Data/New_Test_Folder/4854/873.05.jpg,873,False
4855,743,/content/New_Data/New_Test_Folder/4855/899.43.jpg,899,False
4856,744,/content/New_Data/New_Test_Folder/4856/880.35.jpg,880,True
4857,745,/content/New_Data/New_Test_Folder/4857/874.47.jpg,874,False
4858,746,/content/New_Data/New_Test_Folder/4858/851.21.jpg,851,False
4859,747,/content/New_Data/New_Test_Folder/4859/817.92.jpg,817,False
4860,748,/content/New_Data/New_Test_Folder/4860/790.46.jpg,790,False
4861,749,/content/New_Data/New_Test_Folder/4861/793.65.jpg,793,False
4862,750,/content/New_Data/New_Test_Folder/4862/745.98.jpg,745,False
4863,751,/content/New_Data/New_Test_Folder/4863/566.97.jpg,566,False
4864,752,/content/New_Data/New_Test_Folder/4864/585.58.jpg,585,True
4865,753,/content/New_Data/New_Test_Folder/4865/514.77.jpg,514,False
4866,754,/content/New_Data/New_Test_Folder/4866/638.26.jpg,638,False
4867,755,/content/New_Data/New_Test_Folder/4867/586.81.jpg,586,False
4868,756,/content/New_Data/New_Test_Folder/4868/556.32.jpg,556,False
4869,757,/content/New_Data/New_Test_Folder/4869/386.21.jpg,386,False
4870,758,/content/New_Data/New_Test_Folder/4870/601.81.jpg,601,False
4871,759,/content/New_Data/New_Test_Folder/4871/531.82.jpg,531,False
4872,760,/content/New_Data/New_Test_Folder/4872/441.1.jpg,441,True
4873,761,/content/New_Data/New_Test_Folder/4873/438.57.jpg,438,False
4874,762,/content/New_Data/New_Test_Folder/4874/325.64.jpg,325,False
4875,763,/content/New_Data/New_Test_Folder/4875/156.33.jpg,156,False
4876,764,/content/New_Data/New_Test_Folder/4876/123.71.jpg,123,False
4877,765,/content/New_Data/New_Test_Folder/4877/300.94.jpg,300,False
